update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1252417245,Required Plug-ins missing from filtered items dialog,,,288865,,,,
1252418714,PDE -> Build Site doesn't add new plugins,,,288867,,,,
1252484657,NullPointerException in declarative services builder,,,288949,,,,
1252495782,Setting the launch with configuration option to 'all' should reset changed start levels,,,288961,,,,
1252578969,UI UA bundle version should be moved to match PDE bundles,,,289110,,,,
1252671928,PDE does not correctly consider exported packages of a bundle,,,289248,,,,
1252896597,"""SetAsTarget Platform"" does not work from Target File",,,289324,,,,
1253016577,Spell checking issues in org.eclipse.pde.doc.user/toc.xml,,,289502,,,,
1253104325,[target] old style empty target contains content in 3.6,,,289643,,,,
1253199696,NPE in DS builder,,,289796,,,,
1253200262,DS editor printing junk on stdout,,,289797,,,,
1253318189,Enable spell check between <description> tag for XML source pages,,,289926,,,,
1253610269,Cheat-sheet editor cannot be saved,,,290136,,,,
1253610707,Cannot select nodes in the cheat-sheet editor,,,290138,,,,
1253696042,Test failures in nightly due to new PDE launching plug-in,,,290274,,,,
1253772069,Wrong equals check in PluginElement,,,290393,,,,
1253776170,"Allow installing plugins into target, not just features",,,290402,,,,
1253791498,PDE JUnit launch configuration fails to launch,,,290440,,,,
1253870816,NPE in BuildErrorReporter.isCustomBuild,,,290559,,,,
1254143020,[find/replace] Replace not possible with positive lookahead/behind regular expressions,,,290735,,,,
1254153433,NPE when opening OSGi frameworks prefs page,,,290756,,,,
1254274385,Javadoc warnings in build,,,290865,,,,
1254286224,[perfs] Regression on 'Open Plug-in Editor: plugin.xml' test,,,290885,,,,
1254328843,Application.close() method provided by template is not correct,,,290979,,,,
1254450630,[DS] Cannot set servicefactory attribute of the service element,,,291163,,,,
1254454322,Fatal error written to console while editing and/or saving plugin.xml,,,291166,,,,
1254474428,classpath container performs needless map insertion,,,291207,,,,
1254822451,"Product Export includes ""exe"" when no native launcher artifacts selected",,,291507,,,,
1254844370,catch up with changes in p2,,,291540,,,,
1254877206,Create a new section for preferences of build.properties related problems,,,291559,,,,
1255007764,"Glitches in ""Include all plug-ins from target in Java search""",,,291819,,,,
1255504900,Eclipse plugin:TextSelection cannot resoleve.,,,292257,,,,
1255514186,Dynamic help not working on extension point template configuration dialog,,,292294,,,,
1255686447,[import] Possible regression in plug-in import,,,292547,,,,
1256021824,build.properties warnings too strict,,,292763,,,,
1256073867,Changes to RuntimeInstallJob associated with p2 API changes,,,292842,,,,
1256115787,Branch PDE UI to keep up with P2 API changes,,,292905,,,,
1256116729,build.properties problems should be reported one by one,,,292906,,,,
1256128024,"""Plug-in with a property page"" template generates incorrect code",,,292936,,,,
1256128433,"""Open extension point schema"" link fails in plugin.xml editor",,,292938,,,,
1256284809,Log view tests don't have package access to LogEntry methods,,,293179,,,,
1256614807,Console displays error message on first launch,,,293401,,,,
1256643175,Export product wizard should not open with an error,,,293470,,,,
1256645395,Editing extensions in PDE editor creates invalid plugin.xml,,,293474,,,,
1256700274,After updating Eclipse the run configuration contains old and new plugins,,,293539,,,,
1256726304,non-externalized string warning in P2Utils,,,293583,,,,
1256803333,"'Plug-in Seach' radio buttons are ""blocked""",,,293662,,,,
1256823298,No targeted way to prevent discouraged access warning in plugin.xml,,,293716,,,,
1256883051,Deselecting 'Include all plug-ins from target in Java search' does not remove them,,,293771,,,,
1256911812,Import plug-in wizard isn't respecting target definition selection if all targets disabled,,,293825,,,,
1257178730,[import] Import holding on to import streams longer than it should be,,,294000,,,,
1257320322,Junit plugin test launcher creates incorrect dev file,,,294196,,,,
1257328302,[p2] Improve p2 self hosting code using new multiple agent API,,,294215,,,,
1257454670,"""JUnit Plug-in test"" run configuration acting quirky",,,294415,,,,
1257530569,javadoc bundled in plugin not handled properly; exception occurs,,,294525,,,,
1257596798,Inconsistent Behavior of ClassLoader.getResourceAsStream(),,,294532,,,,
1257680874,browse button for the path attribute for struts 1.2 global forwards in Eclipse Java EE IDE for Web Developers.,,,294554,,,,
1257766449,NPE using Plug-in Spy on Toolbar action,,,294636,,,,
1257791164,PDE UI changes for latest p2 UI reorg,,,294689,,,,
1257791719,New Android Project UI,,,294690,,,,
1257843006,[plug-in wizard] Descriptions of templates don't fill FormText correctly,,,294746,,,,
1257968146,"Use extension points for adding view in ""RCP with a view"" example",,,294928,,,,
1258134532,Eclipse RCP with a view template,,,295145,,,,
1258454337,PDE shows no error when extension point requires plug-in dependency.,,,295362,,,,
1258537866,PDE classpath container does not update to latest version with multi-versions plug-ins,,,295478,,,,
1258621121,Two problems with Extension Point Schema Editor and Plugin.xml Editor,,,295601,,,,
1258624415,Exporting org.eclipse.osgi as an install into host causes a extracted folder for the framework,,,295609,,,,
1258967941,Widget disposed exception when closing LCD without closing PluginStatusDialog,,,295878,,,,
1259061280,"Content-type extension for an XML file with root element ""component"" is not enforced",,,296031,,,,
1259092643,can't show extension point descripter other than iso-8859-1,,,296070,,,,
1259134882,'Validate Plug-ins' does not detect problems with singleton plug-ins,,,296105,,,,
1259136573,RemotePluginTestRunner should issue better message when test plug-in not resolved,,,296113,,,,
1259182193,"Typing in the Main tab, workspace data location area is slow",,,296204,,,,
1259231828,DependencyManager acts flakey (leaves out fragment org.eclipse.ui.workbench.compatibility),,,296258,,,,
1259242075,PDE Launch tabs too slow to keep up with someone typing,,,296282,,,,
1259556224,Import > Plug-ins and Fragments > 'Show latest version of plug-ins only' only works first time,,,296448,,,,
1259561938,Problems with new problems and quick fixes for build.properties,,,296457,,,,
1259577060,NPE adding bundles to Java search scope,,,296493,,,,
1259594888,Severity setting for missing output.<library>,,,296527,,,,
1259681534,plug-in project validation has no way to disable errors/warnings on build.properties,,,296641,,,,
1259733765,NPE when selecting 'Include all plug-ins from target in Java search',,,296688,,,,
1259755534,[target] problems with target configurations that contain multiple locations,,,296729,,,,
1259914418,NPE while building my workspace,,,296917,,,,
1259941043,Plug-in import detail page has bad layout in linux,,,296970,,,,
1260191727,some error messages don't recognize directories,,,297115,,,,
1260250813,Import Plug-ins  with multiple versions wrongly replaces content,,,297179,,,,
1260253832,UI polish for Delete Plug-in Projects dialog,,,297187,,,,
1260268198,PDE thinks nightly builds come from the future,,,297233,,,,
1260270968,missing slash and plugin.properties errors in bin.includes,,,297240,,,,
1260277581,Error log filtering dialog should allow only numbers for the text input field of the event count,,,297252,,,,
1260325963,Extension Editor - After saving the whole tree is selected and collapsed,,,297302,,,,
1260369268,Launch Configuration - Add required plugins adds more then required,,,297395,,,,
1260374732,[PDE Templates] Remove Activator,,,297406,,,,
1260411697,Polish 'Delete Plug-in Projects' dialog,,,297446,,,,
1260433626,should warn when class file folder does not have output.<library> entry,,,297483,,,,
1260618359,[PDE Templates] Unnecesarry imports,,,297667,,,,
1260749974,AndroidLayoutEditor  crashes when i open any view(in design mode) and eclipse exits without any messages,,,297710,,,,
1260965875,Launch config should abstract the JRE,,,297986,,,,
1261114408,"Plugin and Fragment icons in 32x32, 48x48 sizes",,,298162,,,,
1261215313,wants to make plugin,,,298251,,,,
1261399026,NewPluginProjectFromTemplateWizard only adds first page of template wizard,,,298331,,,,
1262582629,Duplicate and unordered problems in build.properties,,,298742,,,,
1262622969,NPE during feature export with generated source,,,298801,,,,
1262769346,Compiler warnings on build.properties when there is no project source,,,298955,,,,
1262769574,[perfs] Regression on all SchemaLoaderPerfTest perf tests,,,298957,,,,
1262771566,Make target feature container tests less dependent on JDT,,,298964,,,,
1262790049,Add 3.6 as an option when creating a new plug-in project,,,298990,,,,
1263177384,[Search] Plug-in search does not have persistent search options,,,299235,,,,
1263481815,org.eclipse.pde.ds.core service version needs to be incremented in 3.5.2 stream builds,,,299704,,,,
1263551798,LogViewer throws null argument exception,,,299786,,,,
1263553472,API analysis option get reset in the new plugin project wizard,,,299790,,,,
1263554863,CCE when invoking quick fix in DS editor,,,299792,,,,
1263818148,Target definition program arguments ignored,,,299972,,,,
1263963116,'Export > Deployable plug-ins > Install into host' does not offer default repository,,,300158,,,,
1264056857,Import required plug-ins does not import all required versions,,,300354,,,,
1264155623,Unused Dependencies dialog is not resizable,,,300511,,,,
1264157797,Find unused dependencies removes (indirectly?) required packages,,,300518,,,,
1264393967,Renaming Extension schema file does not update plugin.xml,,,300649,,,,
1264410467,"When i try to paint into a popup shell on mouse over,it gives me a Unhandled loop event and it only happens on all Windows plataforms,unix plataforms it works great.Error log in details.",,,300687,,,,
1264429578,Message for missing source entry,,,300730,,,,
1264434036,Problems with new BuildValidator tests,,,300740,,,,
1264472071,Dead code in pde.ui,,,300771,,,,
1264503797,[flex root] externalized string in manifest reported as missing,,,300868,,,,
1264505816,[flex root] classes not found when run/debug and class files are outside bundle root,,,300877,,,,
1264683017,[compatibility] Plugin/FeatureExportJob,,,301178,,,,
1264999261,Junit Plug-in tests with headless ui as application as a default,,,301403,,,,
1265081431,NullPointer when setting target platform to Glassfish v3,,,301510,,,,
1265191167,Missing NLS message using I20100128-1731,,,301707,,,,
1265607129,AIOOBE after adding optional bundle dependencies,,,302122,,,,
1265652847,Use Agent to get repository managers,,,302208,,,,
